y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
5.110643239412077,5.509607077436255,7.064258680587119,2.9304673509759547,0.5305131970274664
2.3627795663391207,3.563003689800083,3.398263997589751,2.9105926984288795,-0.05660004998269172
6.518092220091787,9.124967491962215,5.675581966668163,2.292426403824463,-1.504687574501598
10.32215076290896,11.57780033354216,7.646064973257612,1.7377577106268272,-2.2625336870847956
7.0720416253907565,7.877628971894356,6.299440087012009,1.8507288150195211,-0.8527391328619371
8.699597318822626,7.720653709944184,9.000148442097123,1.5800326657162314,0.8097900504942673
1.648578790714602,-0.5514336890664233,1.8582030709055404,1.9880309657698536,1.2120720458893082
7.243151201248839,5.903408252041938,7.191302009675602,2.6767106045945073,0.4811479266466185
8.563930048180199,7.0872145294107,8.452693641054891,2.443114752437161,0.5589091180764391
2.525092698904926,3.509158650036641,4.807383724184456,1.8398422073244134,0.7056176170867153
4.483341043111201,3.8111639349935547,5.914933962841915,2.001163004098852,1.0512736961153815
5.752010004165507,6.578963611206495,4.764272982423444,3.194714595441401,-0.5680290287503202
8.462408494208882,7.705797516116797,8.497788273441772,1.6829045830257807,0.4706094245111713
8.29273091837164,8.482435320381487,8.030906962299555,1.8606213702105336,-0.2426761109547185
5.820154634851814,8.281017864201383,4.935974160110721,1.802454482048906,-1.8558270055664579
3.3821450138634983,7.095652778109492,5.153460655283237,3.903273655457846,-0.4975803118775794
6.8153025516335415,5.81491891502787,6.160268192810191,2.10172250743722,0.16431725718321885
7.882798221003231,6.988526729850364,7.310521439788921,2.806852372069272,0.1147173656665012
10.121997848637243,9.587406377566952,9.93785566278506,4.0117231125186725,0.08735629937283636
2.3396121795683227,1.3022209911376386,3.651758614744551,1.6974525187193013,1.3841551370047147
10.292931917450405,9.308147720045095,8.904598231784759,1.9055443742147489,-0.21177648430603183
3.5999835917462994,1.66078135401895,3.718214731072438,1.989106314256765,1.0343506339037756
4.655774644211739,3.93505060253445,3.877594976201878,1.8308669475322144,-0.03138165032145826
8.40448224782444,8.232226270743197,7.8155324332481575,1.0956708668885693,-0.3803093155870303
6.779266506254075,2.2309005532680866,6.600897210348409,2.5674812290467597,1.7020559323437743
1.9404334227240476,1.333267736557432,2.268984124175905,1.8406217697112712,0.5083697275650791
5.853408822004149,7.877653723161332,3.832012113057207,2.172919569478174,-1.8618460006210376
6.0817874301478305,4.720562159829706,3.984238744926953,2.2736942798331072,-0.32384451218164667
12.751436330870105,14.847517597618328,9.52147371765934,2.698734603828234,-1.9735337711251186
8.370648347006373,7.755147430177637,8.006660165019264,3.4708667569203757,0.07246395567912531
3.544413263554463,4.760766726740636,4.283942825857649,1.9662726833410118,-0.24250141138755346
5.432969059097842,7.261877809320253,7.866702430783518,1.4644126792666794,0.41301514936768924
5.817123079836402,4.854756489963772,6.1714569311475795,2.1084501388204506,0.6244873506567347
3.423553312254625,3.9231491338124487,4.606513023579588,1.9304025605627793,0.3540007166007461
7.57271291452037,8.69798097528775,7.783157057615032,1.4340813562663537,-0.6379163313680281
4.899950188570903,4.484672693741072,2.8240010835133336,2.1286183027288836,-0.7801641130769015
4.769930315454034,4.674627639018382,4.431712898504876,1.7622969605454935,-0.13783984535632157
3.957406993962651,3.6135255549463974,2.835150301519694,1.807498227984372,-0.43063680028871
6.102596496879494,8.056272475686638,8.37184517288006,2.3537664616739433,0.1340713712816661
2.618091723111479,-2.32667049035292,3.8178424575390855,1.8432504640730487,3.333520358548786
7.981728999859621,7.962652467516535,7.409173300546862,2.6918601246857996,-0.20561215714515496
6.6136823154724915,8.707658019184281,6.75565999221707,2.2158828721965276,-0.8809120966905004
7.969656210412293,8.85567613525541,8.004233981671007,2.592128211637647,-0.32847223750806714
5.969782548750005,4.857278502299817,4.787848883528708,1.9028330994764975,-0.03648749792622896
3.3797413225852786,3.77558196246807,2.3807031240022485,1.9226625489436093,-0.7254933213486817
8.402820825494443,9.849802341975193,8.224140439298333,1.6028723329321246,-1.0142179568993164
10.816146526976144,12.905695815139207,9.922803542027841,2.8462419728745516,-1.0480107810717179
4.892619485269986,8.35072497919396,7.180230952527159,2.010044916660334,-0.5823223237277514
5.8705191337724125,6.4222232147037825,6.369305462516182,2.705101404912047,-0.019562206463502808
8.3500847745861,9.87931992967609,4.882061960523315,3.4389211899955527,-1.4531469879829484
7.587644014125025,8.285494124147728,7.2219300793642836,3.7152615036667775,-0.28626895946187375
7.527034137642993,7.456881004342454,6.862118785182098,2.656688460081169,-0.22387352830304547
5.873562763915183,8.429596221390252,7.657034890746279,0.6017078220314386,-1.2839476276637263
2.0144889312302237,-1.4535922221924835,2.643509676904243,2.32811000810621,1.7598403360799493
5.6933995402337825,5.016538591874718,7.113924577423305,2.838713553454845,0.7388508724298624
4.63699541543132,6.753074650599342,5.239851926287941,1.9793724835975048,-0.7644961910156103
9.560614816415587,8.777553416742446,8.536730549823266,1.2447799730770115,-0.19346621260613783
8.040444500728416,8.164720406591666,8.82079137793196,1.6633941741668303,0.3944170188457643
4.322113737460803,3.7306382543409455,5.067226953521023,2.9531943035508834,0.4525908429299691
5.735384760356077,2.4691339611888536,4.0918280651526615,1.879180575241908,0.8635115354759973
4.650712678839389,3.8335873126266047,5.522734586543907,1.9826786099536353,0.8519521345705154
3.907644730489264,4.68206900855697,4.209443654112105,1.350836105924718,-0.3498761636381696
3.8330876884250302,3.0232972319546287,6.231785628877661,3.569369103268292,0.8988950999730403
6.791024012141463,7.938205599399586,7.989662115163873,1.3136626987328832,0.0391702647977449
5.466238173869074,5.535054015059269,5.134581391505568,1.9703548729881109,-0.20324898273089778
3.1529849455520864,1.7050842161045505,3.531465176636542,1.5395178231999418,1.1863331057355313
7.16472036942841,4.757961298588537,6.687360191844384,1.8426806175914778,1.0470609365706123
9.337474756531138,9.54165029292683,10.294694448215084,3.651291017212463,0.20624051924054998
2.4518766074976694,0.9661527990601222,3.7152449030996992,1.8835769407752665,1.459506136716704
7.405703776489315,8.466369587418466,5.988279687261208,2.0663661526309376,-1.1992501411243626
1.7466585281986302,-0.10253625806896638,1.8443867268484893,1.9652230634134198,0.9906880400313548
8.536402407431487,5.863443842717677,8.038973501165707,1.8447719140446543,1.1792946552824464
7.508902168277715,7.562929625837006,8.28094149469028,2.036672002237495,0.3525417288912815
8.173553366124914,7.656627539499158,6.954151023727248,2.827895850503345,-0.24840961368746087
10.020383076510694,7.476585460158367,9.714533290019022,2.414716640568191,0.9267952157459182
5.864208266357174,5.394577976431652,5.742033929338919,2.4704510069927776,0.1406447454022644
8.099078458807737,8.823180072800431,8.565006014859069,1.1583154458220124,-0.22288752072898932
6.784572138676372,5.6749102259536945,7.982794701735673,0.9700715035028592,2.3790869718864767
8.883023262638606,8.482728110635671,8.515993564873083,2.4163296490688295,0.013766935422172877
8.725476396284712,7.001893281873496,7.207784820763458,3.0482270523374053,0.06754468592885263
2.7903149754536485,2.4163348322694342,3.2253538154823675,2.347776408681776,0.3445894507761833
3.823064016786767,3.940530357311397,3.2268737262299187,1.913611631164574,-0.3729370262278168
8.754971179998645,8.2114238511272,8.111403572419666,1.7116607483613073,-0.05843463945953693
