y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
7.9469237743007115,6.33296540305512,6.596520560028637,2.9289369678757278,0.08998321229311598
4.496347641165263,5.639448494616047,5.950661098774935,3.1065868484046537,0.10017830479090183
3.8360669478648455,2.891562828345292,5.0502512732310905,2.985334870925282,0.7230975881163808
4.354666246104899,8.535722826044037,4.313851932713678,1.9961377522303276,-2.11501981194092
3.6076605532240578,3.744443306637087,3.590048849898995,1.7264858642733254,-0.08942700310093535
2.644344903035591,-0.4358106103034953,4.231321327611683,1.5340325461277051,3.0423943414344277
7.35699103336346,7.435160132399359,6.824404974296292,2.3175793350139653,-0.26353149981784185
3.7200610738159225,2.8129533318694975,4.432920409170712,1.9458842986284364,0.8325094551834629
6.15097282020817,7.368619799210551,6.740540214055976,0.9566737436637254,-0.6565243264116879
10.013159440171789,10.642771357089128,6.709157156323484,2.7267980964496576,-1.4425762603719297
5.893593433216449,2.4307045085823797,4.677273226426949,2.4467929146769984,0.9181687197018629
2.7726091713090284,2.9705959652692306,3.3301556676051147,0.557612776611306,0.6448196982159926
2.2370371823920028,1.1534558441120315,1.9864237107882918,1.931602104215014,0.431231600368737
1.3731829645873006,-0.7007023153939835,0.0345651121912698,1.9913762400083945,0.36922577100857334
6.872665440944855,9.422826005828345,5.659786638516517,1.4077029372707244,-2.6731771794180275
10.715438488762132,12.784589320788047,9.63617273212861,3.165817710293914,-0.9945034353753547
6.638291867566974,7.402473674123733,5.220273152139754,3.655470034185972,-0.5969685161076498
5.3899367217356104,7.490337980827849,4.5770757609822965,2.2982014063944933,-1.2676270285710036
12.23044431618439,13.084436990165072,12.445011667604529,1.9614766800299648,-0.3259918045779543
2.825287808558662,2.4494606696510846,4.064200187129964,1.584527477158708,1.0190669084352806
5.6769949558973805,3.2834764060479222,5.638298712776594,2.751374662510344,0.855871190069091
7.768131845010258,8.707686118564265,8.79133375570458,1.8888778985977437,0.04428430085523934
8.882853472318937,9.716877034046249,10.090526501681879,3.2216196254391116,0.11598186970465241
3.2199942295187927,-0.1496217088020284,0.2888160107205649,3.27418155584651,0.1339075772202373
7.116674819112065,10.302245274490236,5.694707088141992,2.516386070711565,-1.8310140244280397
2.275545234595057,-1.426761013281225,0.9315900017022645,2.4547365875058715,0.9607348613236281
5.7436909979438715,7.80864693609775,4.908365000182244,2.095079775134355,-1.3843300719799627
6.388898666764761,7.3477160407555715,6.488881764979479,3.334664551525362,-0.2575474271867134
7.841313700099548,4.211205636835146,5.493819329229765,2.6976728499523634,0.47545190382046043
8.20853150516152,7.58010897134947,8.829608314212495,4.223254898058813,0.2958616927046831
8.96430495913506,8.743169796720386,7.310816310810084,2.4083056445962554,-0.5947556902190588
5.76214083815017,2.5017964024236914,6.656701356614247,3.363165196865045,1.2354150661595587
7.385929373544247,6.855746199351602,7.590110095114755,2.2713332923467995,0.3233184219319878
5.025653921963146,1.6773953246836415,5.5473380581940495,2.13508038688316,1.812551301246245
1.7862814458334433,1.1802229605894035,3.4473978520494057,3.003275815343082,0.7549006587665043
8.747603634724086,9.776854322491538,8.231322264224357,1.6331186820474344,-0.9463684882531339
4.201104949052462,3.028168077875523,4.365722245907279,1.7704795462172822,0.7554756398567313
2.3604334981526796,3.457966512577987,3.3324357907582054,0.8237745279305256,-0.15238480623470854
6.515853395581308,6.331087482897359,6.140781565718743,2.1816340414016846,-0.0872309074606967
6.175715748987675,6.121473848536813,6.626073228443987,2.4719087633007595,0.20413349691490165
3.0184585025028996,3.8311519188270613,3.6690194123562385,1.4838448492073928,-0.10926513412600186
5.269043200791452,4.5273425208565445,5.5935659801147,1.7331177449075954,0.6152054367864104
6.428121579712292,2.977397771572636,4.969095174015872,1.4606061818861005,1.3636101415587127
10.223068732510061,11.953400745282584,7.8992538362236555,4.075452964805442,-0.9947721011797935
2.704279631878012,4.780845781155106,4.888975588021449,2.948521467010355,0.03667255201502076
3.6233209653371827,4.868777232510549,4.069744577364686,2.1406110146779573,-0.37327316811273775
