y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
3.2772318872910353,2.3299984339222837,3.889305036993532,2.31345017345942,0.6740178029162122
4.012274476880321,2.8494565770289886,4.325671845010654,1.6363234747865703,0.9021536943813704
5.408505928619195,5.469787288685643,6.25524797168841,2.2798198073171183,0.34452752822035276
9.745737299841332,8.144381019262779,8.779080986895563,1.6814362565805805,0.37747489097417763
1.3681367074926558,3.7335061417877555,3.372832169647316,1.8606578192757735,-0.19384218226692812
5.35022115615892,8.000397693126931,4.912038657654058,1.5137091869439554,-2.040259160815425
6.041038276138821,4.025356508303614,6.681123324114478,1.851477478022737,1.4344040623421777
6.68938065694428,8.356069517163718,7.31129529818476,2.641419455527534,-0.3955351418316482
2.64746981773955,2.383796594367231,3.8213716926050565,1.3112276377139487,1.0963581432314504
7.09482028511997,4.970931198267317,8.66902787615456,2.4116445368715813,1.5334335642534056
3.416070697103981,1.0628524814702094,3.8763327003787698,1.3704705784195605,2.052930039660605
4.833653155465514,7.093828411441113,6.2840415765318065,1.853020854592366,-0.43700902388788637
4.796471092778565,4.078020943213212,5.29393944084855,1.8567165619525046,0.6548756673752562
4.668154611271505,5.628255265581292,5.847606543414041,2.2627520162247365,0.096940043036056
10.955012712660627,13.509281411739638,8.174338107735888,2.2098626142663034,-2.4141515719405953
5.961953292330529,3.476567059273963,8.473618260955638,2.435849736257563,2.0514611912634395
2.5876956893222722,4.58790032018433,4.013922319475069,2.0949272935356276,-0.2739846879079768
4.426859124187963,5.813591155301437,3.6993503115012154,3.0518901164403722,-0.6927644060351049
7.937996841868076,7.843343546969132,7.924808837893978,2.523589229653126,0.0322815179140875
4.090283377761074,4.869626728577676,4.3605107749315355,1.4520213507501614,-0.3506256663396268
5.049241733582455,4.718534464195001,3.7169179113749515,1.793048638419619,-0.5586109218447455
3.1329518432706136,4.996953570156236,3.2397967131624696,1.8052003087482897,-0.9733860826847321
6.030273775617038,5.485648398924884,6.069464915837054,1.6460491275290066,0.3546774559448151
3.020650260464095,6.678377521029285,3.5809470744577703,1.4796558107375801,-2.093345238868426
7.58990594072987,4.231735196334942,7.023325432393095,2.5436166161209917,1.0974885988578424
4.239018100040632,3.540178122374784,3.4274823056269934,1.2710429956056999,-0.08866404766589892
4.3357384585559835,5.658227780480795,3.996242802095809,1.1738089333348412,-1.4158905518491973
3.731818760285903,3.885207334326112,4.97054134130908,2.3338957749846814,0.46503105177869053
11.593271068084189,12.500968246992914,9.485416110802955,1.8348848570520675,-1.6434557866670474
4.610619557928477,4.932056592227351,3.956483290499012,1.5675529596452702,-0.6223542852096726
10.343509316090316,8.513525859976408,8.739302525812153,2.1596618990015504,0.104542598052096
5.665980485383536,3.581329432386375,5.57150854667081,1.0765889967807225,1.8485969299663858
2.159828472015933,-1.4260070375628744,3.8763754632171468,1.8847226432425648,2.8133489666455938
3.5492205406824393,2.7119207430287067,4.358619586298421,2.428259822330268,0.6781394759023225
7.690888397597511,3.767886143386898,6.350706479296752,2.8402389020105465,0.9093672838864114
5.351604804450846,4.47554269036093,4.745032661739376,1.5805431985105696,0.170504654116636
11.693352891893195,11.030248829105275,9.529987549870864,2.2302724842432555,-0.672680710466398
3.18755415074485,3.684311473608431,3.2615343410516506,0.9795679819825466,-0.43159549958045995
4.451293928346788,1.9730360648690501,3.9109729140668112,2.8807044872168186,0.6727301803421326
7.014369052613836,5.613481737010487,8.151501186611876,2.0981322170829744,1.209656583573169
7.3034061153404455,7.273177124846637,7.104144396049517,2.2130690959101385,-0.07637932729235614
2.0252252067267245,2.2268120437849315,4.086453502712124,1.8308529745268942,1.015724083146402
6.8663992886400775,7.33460208519031,6.61017224367112,2.500067985342752,-0.2897640567241906
7.497213733175457,5.166476457353319,7.112474505369007,1.4751773771000658,1.3191620738118768
5.495321849560247,3.686522855740033,6.216180945953841,2.249014020514457,1.1247853802330472
2.955836066482677,4.331024782498779,3.706316695395847,2.217279923807876,-0.28174525029301717
5.3853635157020445,6.861515164716529,6.756261641066026,2.706460558183386,-0.03888973121453889
10.16835926534481,10.60840033026951,8.123242686216678,2.5099021770104035,-0.99014123610704
6.70149002359401,5.706292348616792,6.572424393450284,2.7643440489109743,0.3133228098632327
8.40627058463336,5.744871868926539,7.224743313612717,2.654059566863562,0.5575878790222552
4.740187527549799,9.065582558512137,5.846433659585053,2.5653935452736207,-1.2548362822764236
3.258030714746112,2.952283415921797,4.436279201545577,2.6144650316233355,0.5676097280606425
4.771312442828122,3.8631786633067247,4.374048971381845,1.550479051999426,0.3294919124617169
6.640137943338978,9.079590698477363,4.905244115797888,1.744582378880042,-2.392748335197133
6.920932904326342,6.603138360374066,6.134888010388347,1.5599890251783148,-0.30016259244656895
6.9247374184276325,8.682282127060962,6.175462191860481,1.3265605656923054,-1.8897138962458315
7.5428580165380446,6.329876960861274,5.02595921144577,1.7432898367701422,-0.7479638336166297
11.506283095512483,11.328375319605277,10.057608026363944,2.40540181857521,-0.5282973029404482
6.8305183521612625,11.383318598559143,6.514644632419762,2.3254274590378663,-2.09366839082298
5.929074913617831,3.7789797113455657,7.47191535579102,2.499540620268518,1.4774457412293358
6.578930602902482,5.933461744562786,5.922519636206907,2.1955434195307855,-0.0049837813538742975
5.474745133338529,4.463202944396102,8.671244500522134,2.2138568961846588,1.9007739675396966
6.8270782680429605,6.747112342881513,4.684302659904831,1.5168548148001288,-1.3599255926471063
5.470341692371008,3.135181321233904,6.641159658008642,1.9841808416713609,1.7669651188757078
10.63583174777319,10.196431109154714,9.784803009468051,2.41460938573095,-0.17047399141209538
2.5358120407716616,3.6873681331338872,3.941688338155845,2.3395917755575275,0.10870281203709273
6.7924208215034465,7.304780489040778,8.779314936902475,2.19019144284435,0.6732445479499976
6.988828740535999,6.600368375740446,6.986166351416144,2.270490918059563,0.16991830824208426
7.0191556054563025,6.2663237383372685,6.5191511916895095,1.4973013559349029,0.1688554226910304
