y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
0.099074464,0.099074464,0.024390190272727277,0.02847922052106253,-2.6224128456057314
0.015587038,0.015587038,0.08998496538095238,0.11055366749632303,0.6729575695299916
5.16571E-4,5.16571E-4,0.016881651549999998,0.023008216346371006,0.711271152167395
0.01603609,0.01603609,0.15277165078571425,0.13334437188995207,1.0254318112395542
0.021697095,0.021697095,0.041776682521739134,0.06529020459520425,0.3075436452716222
1.384355066,1.384355066,0.7498015128799999,0.4956922300718841,-1.280136170437811
0.014075777,0.014075777,0.03259154276470588,0.0164472893213017,1.125763972591228
0.004141796,0.004141796,0.018306828481481487,0.028175906423976695,0.5027356447147889
0.096379224,0.096379224,0.19528715389473686,0.14380362435737393,0.6877985887819877
0.559473882,0.559473882,0.20353361759090907,0.3024358706257757,-1.1769115339149696
0.056889344,0.056889344,0.049012820137931054,0.04350869692200317,-0.18103332021616214
0.400777807,0.400777807,0.3023033628333333,0.23709368156596042,-0.41533980794536984
0.00787002,0.00787002,0.04605496372727273,0.05482964228092998,0.6964288319012734
1.2,1.2,1.0010542993076919,0.5504850353787593,-0.3614007428111542
0.14946236,0.14946236,0.14537960694736843,0.04570678649814565,-0.08932487635719479
1.703161584,1.703161584,0.7873187415384616,0.5219904806306986,-1.7545201999756106
0.018574785,0.018574785,0.015050614193548388,0.017895766548915965,-0.19692762513517972
0.580112442,0.580112442,0.22357532729629634,0.4339880266753208,-0.8215367539861635
0.532025577,0.532025577,0.971396938956522,0.4225172965281338,1.0398896460970468
0.075096639,0.075096639,0.2033835644074075,0.28051926562311486,0.4573194825761608
0.00617642,0.00617642,0.10964123454166667,0.19422328399393554,0.5327106637991832
0.010666305,0.010666305,0.16668995852,0.1655488199752263,0.9424630966463445
0.0495538,0.0495538,0.05347050233333336,0.019289084090472898,0.20305278959657083
0.093139486,0.093139486,0.22647683143999994,0.14342531790833185,0.9296639351025913
0.251703686,0.251703686,0.39154510180000013,0.32721726929719125,0.4273656341560348
0.540286341,0.540286341,1.0439777015217389,0.5931068658724297,0.8492421678188379
0.559676118,0.559676118,0.08954681667857144,0.09795406602665713,-4.799487355568149
0.049893485,0.049893485,0.05633611143750001,0.02998232471815798,0.21488081721689203
0.039452953,0.039452953,0.13669395047826088,0.27396459031417414,0.3549400211419582
0.277984857,0.277984857,0.21458535199999992,0.09556118128733192,-0.663444132292289
0.447571084,0.447571084,0.41495933954166664,0.2590742228048805,-0.12587799783884565
0.075362975,0.075362975,0.10374335276923079,0.1180178721490722,0.2404752538952966
0.009648228,0.009648228,0.18084225595454542,0.18524519478795398,0.9241482789904881
0.242663763,0.242663763,0.1539185897727273,0.08819397300866053,-1.0062498626585068
0.005984998,0.005984998,0.06408961561904761,0.04754732586373531,1.222037550241378
0.02235983,0.02235983,0.025912315,0.025098137286264376,0.14154377113652133
0.020104787,0.020104787,0.021142988296296298,0.0069621061633111025,0.1491217272392959
0.289521835,0.289521835,0.32310995863157893,0.45612228568911056,0.07363841821680323
0.293999426,0.293999426,0.14795690695652172,0.11935873936570249,-1.2235594965193084
0.185786979,0.185786979,0.03596262958333333,0.03138202160815205,-4.774209618724724
0.091565242,0.091565242,0.14829438770588235,0.1389112969757567,0.4083839611387613
0.035498382,0.035498382,0.05406937449999999,0.15380132998878543,0.12074663139359139
0.009388889,0.009388889,0.1960350331304348,0.14401161829165154,1.296049210088314
0.058867739,0.058867739,0.10541835562500002,0.1803945545526076,0.2580489014230453
0.199618299,0.199618299,0.6388089742173911,0.43396276023697683,1.0120469207485903
5.87E-5,5.87E-5,0.53249200732,0.5005669475626803,1.0636605351441617
0.185091706,0.185091706,0.10990224043999998,0.054013459253044294,-1.3920505481374479
0.050251597,0.050251597,0.12827195,0.14988215441664016,0.520544645916419
0.001483272,0.001483272,0.32606267059259253,0.22066291960252885,1.4709285963280294
0.032386419,0.032386419,0.08974582970000003,0.04272757563951041,1.3424447758032751
0.148325495,0.148325495,0.13934818676666666,0.05006474743758588,-0.17931396227505322
3.78505E-4,3.78505E-4,0.003503776444444445,0.0012401731527108349,2.5200283021875327
0.084875265,0.084875265,0.13580293926086953,0.19948275278927471,0.25529863383561485
0.27533795,0.27533795,0.5312661093913044,0.3997690106687395,0.6401900911808646
0.174640844,0.174640844,0.2666143611052631,0.09633674317419802,0.954708598970953
0.203822375,0.203822375,0.16034869176923072,0.191348003883587,-0.22719695188050124
1.399413646,1.399413646,0.4673513549545454,0.2563763633645827,-3.6355234890355534
0.099979863,0.099979863,0.22182342866666663,0.22528561270890626,0.5408404211950361
0.620411774,0.620411774,0.5777221459499999,0.2647541688537486,-0.16124251502752368
0.03329024,0.03329024,0.05531057459259259,0.03273828893947866,0.6726171497019982
0.100865679,0.100865679,0.09862573395833334,0.07697605110587857,-0.029099245927615546
4.69788E-4,4.69788E-4,0.0862881801304348,0.10489692155115134,0.8181211694433455
0.003877551,0.003877551,0.08637375421052632,0.16922328016379576,0.48749913800675665
0.005849969,0.005849969,0.01613967888235294,0.027645405784528242,0.37220325006448546
0.023546412,0.023546412,0.01622867412,0.006323183490781973,-1.1572869727199757
0.05839848,0.05839848,0.15250478492592592,0.16805327065670514,0.5599790147385102
0.022586208,0.022586208,0.027301495399999997,0.010554535990613022,0.4467545900827542
0.046234899,0.046234899,0.051214218681818184,0.03937382462189545,0.12646268757567494
0.026569797,0.026569797,0.0727197689090909,0.158046797091727,0.29200194346429204
0.104779859,0.104779859,0.12406235194736838,0.08757847154476099,0.22017389213641592
