y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
0.006710396,0.006710396,0.07787061142307693,0.09168696096766299,0.7761214317941498
0.316428584,0.316428584,0.45189435299999986,0.32122120844725627,0.4217211237540157
0.810073831,0.810073831,0.1711644483478261,0.09528891034557015,-6.7049710227049095
0.059326794,0.059326794,0.13429012116666666,0.16317318331775943,0.4594096017645555
0.03772212,0.03772212,0.04358304416666666,0.0384511415008028,0.15242523207131042
0.158857,0.158857,0.07974317029166667,0.08005229763190816,-0.9882768146407236
0.022462541,0.022462541,0.028910367031249995,0.028316422311725837,0.22770623916637767
0.020374273,0.020374273,0.04192355212,0.01484164171457467,1.451947131888944
0.012204602,0.012204602,0.025885249125,0.057373935074208016,0.2384470771841833
7.49156E-4,7.49156E-4,0.25281452792000003,0.17816957661705288,1.4147497945834737
0.039855097,0.039855097,0.021652279483870968,0.037674760118467654,-0.4831568259198088
0.195021878,0.195021878,0.1847351082962963,0.1371521202319788,-0.07500262982668213
0.1113909,0.1113909,0.29236378603225804,0.2509844527896049,0.7210521768213423
0.009632278,0.009632278,0.011655722176470585,0.0044232382017013174,0.45745765527443333
0.025256458,0.025256458,0.05241352163333333,0.03118394000446052,0.8708669792671744
0.080921257,0.080921257,0.019822671761904765,0.01509402394081042,-4.047865928773316
4.69788E-4,4.69788E-4,0.03463821569230769,0.04323812048599101,0.7902385050103677
0.003449371,0.003449371,0.18571650403703702,0.3785940431724401,0.4814315922926946
0.01603609,0.01603609,0.07305672322727273,0.0851947433194406,0.6692975529425791
0.063968983,0.063968983,0.09443398054999999,0.12710516470414016,0.239683396193323
0.120934761,0.120934761,0.05657746880000001,0.07927299556334395,-0.811843828313194
1.2,1.2,0.5869743923809523,0.5248272545196544,-1.1680521587624415
0.121469186,0.121469186,0.11683479580769231,0.07151215585736417,-0.06480562831235719
0.812013631,0.812013631,0.3361383623684211,0.4148178078572941,-1.1471910309002207
0.0256,0.0256,0.09996622525,0.12028286391748574,0.618261178924168
0.092574824,0.092574824,0.05584497904166668,0.08278786251246643,-0.4436621968927201
0.447571084,0.447571084,0.19337568220833343,0.19584461767399944,-1.2979442826189747
6.54096E-4,6.54096E-4,0.09479741711111112,0.35625756219937516,0.26425634456686975
0.04224856,0.04224856,0.09769109190476193,0.09869770259230766,0.5617408556486808
0.015401826,0.015401826,0.018342332041666663,0.010391713232191823,0.2829664345006612
0.005222357,0.005222357,0.03263858422222222,0.030973780321343358,0.8851430770731686
0.175137182,0.175137182,0.2703838016818182,0.29212663628850744,0.3260456522963267
0.003633236,0.003633236,0.10680170896000002,0.11399552135392668,0.9050221599468679
0.962807505,0.962807505,0.44877418752,0.4405652120436915,-1.1667587531378274
0.027669081,0.027669081,0.19954186422727271,0.31311968032966897,0.5489044414145925
0.380118325,0.380118325,0.5757949411999999,0.3023905056590809,0.6470990740053469
0.0225,0.0225,0.046568420481481486,0.09484159102581959,0.2537749548605645
0.295085853,0.295085853,0.47668405544444453,0.32665697158926715,0.5559293639469081
0.055061518,0.055061518,0.1007618643478261,0.07046981253702359,0.6485095490188221
0.047679116,0.047679116,0.14407271417857143,0.19562416884615152,0.4927489212970413
0.011319708,0.011319708,0.06800689327272726,0.033746841037169364,1.6797775297039208
0.023546412,0.023546412,0.026429059566666673,0.02886440291968983,0.09986860198311182
0.149317383,0.149317383,0.10840164623076923,0.09452912890704407,-0.4328373406409528
0.125019427,0.125019427,0.21537888555555562,0.12603844319117494,0.7169198243626235
0.06510758,0.06510758,0.07041610184615384,0.040809704073902116,0.13007989071767487
0.188435535,0.188435535,0.6104553499999998,0.2041486106591117,2.0672186484026116
3.68593E-4,3.68593E-4,0.03055052757894736,0.05752732386148514,0.5246538958012321
0.061376527,0.061376527,0.11088030024000003,0.10533073138715916,0.469984140317429
0.079426289,0.079426289,0.056624534925925944,0.07050999597534285,-0.3233832842941554
1.517965927,1.517965927,0.880888732166667,0.34418270882714874,-1.8509854751398285
0.026234732,0.026234732,0.027980506480000004,0.032356089348793346,0.053955051897058404
0.003295691,0.003295691,0.00960584238095238,0.009935356134594207,0.6351208044753304
0.017497599,0.017497599,0.07694964687500001,0.08178440559694632,0.726936234861134
8.74E-5,8.74E-5,0.07110207857692306,0.09069750736700447,0.7829837956799024
0.19673713,0.19673713,0.0962488100666667,0.06129414798664749,-1.6394439474911047
0.030958179,0.030958179,0.09394990482608698,0.09643108416299334,0.6532305052135964
0.004141796,0.004141796,0.01194081709090909,0.017998434378004424,0.4333166389427816
0.017044865,0.017044865,0.06107662466666666,0.09155125123277645,0.4809520249451573
1.181566055,1.181566055,0.839259257722222,0.31443840014903823,-1.088629115004817
0.048845628,0.048845628,0.05044310994117646,0.04264371542432289,0.037461134079918794
0.218564595,0.218564595,0.25376901900000004,0.17909150334587795,0.19657227362713028
1.502553777,1.502553777,1.066645285533333,0.4072801523789956,-1.0702915153622097
0.032386419,0.032386419,0.06850053310526318,0.04551724626060474,0.7934160581353096
0.001140242,0.001140242,0.021456839115384627,0.025600131198910515,0.7936130075868227
0.041095002,0.041095002,0.025238419818181815,0.011445790957407699,-1.385363601416801
0.143755415,0.143755415,0.18090635655555562,0.24227770080962024,0.15334032571469924
0.009402057,0.009402057,0.013344377904761905,0.0040463789148348665,0.9742836713360029
0.103044764,0.103044764,0.12883382860869566,0.06684773475210885,0.38578816027692087
0.002221923,0.002221923,0.053433007476190474,0.05072333574087264,1.0096158647335334
0.539039134,0.539039134,0.32816026126086956,0.13226922067204125,-1.5943155306101047
4.9533E-4,4.9533E-4,0.2136625036666667,0.45084358272265146,0.47281847149591616
0.093139486,0.093139486,0.08875176516666665,0.07878957569491456,-0.05568910347129269
0.01419657,0.01419657,0.02374939161904762,0.010929972946958876,0.8740023113877486
0.009648228,0.009648228,0.19130592364285712,0.15985598733790377,1.136383432788594
0.014946413,0.014946413,0.6676214407894736,0.41268303242433124,1.5815407383126343
0.019244142,0.019244142,0.03810948583333333,0.034906126911810664,0.5404593835631231
0.113786134,0.113786134,0.22685734592592602,0.11964394569684432,0.9450642175612263
0.026569797,0.026569797,0.020463260074074077,0.011481924495218872,-0.5318391466925874
0.098456051,0.098456051,0.15571918630000003,0.06763064162030798,0.8467040076521348
0.0675,0.0675,0.4326904373499999,0.2475752879114404,1.4750682123032868
0.123544724,0.123544724,0.0454504176,0.03684893550112207,-2.1193096988547198
0.03719487,0.03719487,0.02591709536842106,0.0163512320707025,-0.6897201741626563
0.007932122,0.007932122,0.024393696550000003,0.010748910287026712,1.531464502952279
0.02747162,0.02747162,0.05745902460869567,0.0458506305966748,0.6540238207949626
0.426280342,0.426280342,0.05117228469999998,0.07550100940860675,-4.9682522159397715
0.036960421,0.036960421,0.045763040045454534,0.09507230976615966,0.09258867347501602
1.392715388,1.392715388,0.9836277739999996,0.55827614759839,-0.7327692858808792
0.103404799,0.103404799,0.099722708,0.11808098655104693,-0.03118275945643652
0.029786338,0.029786338,0.02098158676,0.03277234754669995,-0.2686640384077888
0.240031089,0.240031089,0.1404919905416667,0.14276239631464316,-0.6972361141862087
0.436870906,0.436870906,0.37077569250000003,0.219613469922218,-0.3009615645315807
0.037370288,0.037370288,0.10772615313043474,0.17369219367635866,0.4050606054381989
0.871875767,0.871875767,0.7589560409545453,0.4266728483199654,-0.2646517735779975
0.01944,0.01944,0.028156008473684203,0.019011551553953353,0.45845855604940117
0.369646753,0.369646753,0.6351056949166668,0.32744293973536687,0.810702903324792
0.128986958,0.128986958,0.05627372824000001,0.028131463713404886,-2.5847652472257074
0.00128041,0.00128041,0.03919263440909091,0.04605709332678345,0.8231571224023363
0.005134142,0.005134142,0.15379798621428578,0.2819679833434457,0.5272366119426
0.188309984,0.188309984,0.16502909162499999,0.12657727669884514,-0.1839263174415605
0.198167011,0.198167011,0.31010785340909086,0.30046501518920055,0.37255865658303866
0.152467292,0.152467292,0.07716793374999999,0.07163662860261741,-1.0511292856577672
0.02235983,0.02235983,0.021337104333333332,0.008012769559069953,-0.12763697484710604
1.3448,1.3448,0.3143954888,0.2681497840770175,-3.842645313874461
0.499678292,0.499678292,0.3716598522272727,0.16341364291988358,-0.7834011743774086
0.668512792,0.668512792,0.37088501794117634,0.22701605209295644,-1.3110428593699348
0.058867739,0.058867739,0.07490030255999999,0.05399716793978522,0.29691489705309465
0.060406906,0.060406906,0.06675168055000001,0.04764240761502347,0.1331749352650108
0.0340102,0.0340102,0.1179789533823529,0.07545653176130473,1.1128096060388157
