y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
0.002050394,0.002050394,0.03700962445833333,0.06308046032788153,0.5542006237212155
5.87E-5,5.87E-5,0.09631039772727273,0.30330240198093067,0.31734564941996174
0.136881754,0.136881754,0.23058141722222217,0.2867984239919968,0.3267091287253269
0.07005719,0.07005719,0.11393235091304352,0.12460922879105986,0.3521020179541578
0.001636395,0.001636395,0.0038924628333333344,0.0038352271764071624,0.5882488127983116
0.05098462,0.05098462,0.15072223595454548,0.09233796557185714,1.080136597518276
0.243444308,0.243444308,0.4301938612,0.16325123003993142,1.1439396392561385
0.176078649,0.176078649,0.24037926164516124,0.1600693972683564,0.40170459652172763
0.529517135,0.529517135,0.39597246175000006,0.2029719868372176,-0.6579463271308568
0.073446995,0.073446995,0.07667038634782607,0.07486942752079956,0.043053506011256355
0.0687,0.0687,0.27043411045,0.4107838211323125,0.49109555944517574
0.020104787,0.020104787,0.02780767096296297,0.012532504416344679,0.6146324554984397
0.187981765,0.187981765,0.17557508809999997,0.32858333425197855,-0.037758083282719984
0.458771734,0.458771734,0.24545344588888884,0.22464801704588938,-0.9495667529864558
0.001246546,0.001246546,0.014774651000000003,0.02064981526385858,0.6551199043255834
0.059326794,0.059326794,0.23435408945833336,0.1749376994298555,1.0005121596360869
0.037881951,0.037881951,0.1520906944642857,0.3082697867452503,0.3704830910291775
0.0225,0.0225,0.20245665000000004,0.19624983349423966,0.9169773385070523
0.476989374,0.476989374,0.27148695627777775,0.1514896523178567,-1.3565442561782082
8.0099E-4,8.0099E-4,0.18042042734615385,0.18011665479009106,0.997239469917334
0.005199749,0.005199749,0.0033560451428571426,0.004426559156124702,-0.41650948109252334
0.331609215,0.331609215,0.5594244856666665,0.34296730101669115,0.664247786862863
0.107163649,0.107163649,0.30745553558823524,0.30274757747219316,0.6615804765824483
0.273506928,0.273506928,0.13966679694444445,0.057517413076003755,-2.326949768736967
0.174640844,0.174640844,0.18337300342857143,0.17934042965946184,0.04869041211260834
0.0675,0.0675,0.2195293081153846,0.16606779956262518,0.915465301014321
0.005222357,0.005222357,0.030203084359999997,0.044705805216192454,0.558780391924402
0.029608249,0.029608249,0.12068833919047621,0.12456222827690598,0.731201516305586
1.56,1.56,0.3439337466,0.35216907127334746,-3.453075106803206
0.845526008,0.845526008,0.3899545956470588,0.32882337340295986,-1.385459335321205
0.003877551,0.003877551,0.32625312755,0.4722022158944582,0.6827066152990144
0.132542468,0.132542468,0.2231472222631578,0.10199477804717097,0.8883273830083198
0.03772212,0.03772212,0.03643733464000001,0.026894743456773736,-0.04777087247792273
0.019260696,0.019260696,0.09072491842857143,0.05978002124178437,1.1954532792741825
0.100068103,0.100068103,0.12660402811538463,0.17069015065139168,0.15546254434785847
0.020374273,0.020374273,0.031142884772727267,0.013840733407438296,0.7780376556447504
0.004765211,0.004765211,0.037338511000000005,0.08036404947106522,0.40532178523094337
4.69788E-4,4.69788E-4,0.04446411318181817,0.09754455846431707,0.4510177284559836
0.315744536,0.315744536,0.24579195692592593,0.29741317165694836,-0.23520336602563452
0.039848239,0.039848239,0.02970053895454545,0.016846871446366204,-0.6023492301084403
0.330553514,0.330553514,0.2806620634545454,0.1676358128137745,-0.2976180907171587
0.103404799,0.103404799,0.058895129130434765,0.10665828345034034,-0.41731095260208984
0.063883122,0.063883122,0.11806412895652175,0.14162661840043617,0.3825623146867065
0.15845229,0.15845229,0.15959725666666658,0.10225840490253314,0.011196797639840921
0.240031089,0.240031089,0.33504467529166665,0.4554385663404428,0.20861998371179546
0.011567378,0.011567378,0.09842150825,0.08267615912141857,1.0505341705877462
0.10088053,0.10088053,0.10413608443478262,0.07230492483153397,0.04502534844435371
0.039855097,0.039855097,0.031093487499999992,0.08541070715074846,-0.10258209763485407
0.050985445,0.050985445,0.3203588621111112,0.4008825287569298,0.6719510025702378
0.130178868,0.130178868,0.1675042131428571,0.11891931340508292,0.31387117932402825
0.146507724,0.146507724,0.1851300732631579,0.2023173267056024,0.19089985960203174
0.062217051,0.062217051,0.08421943771428572,0.08001271294101367,0.2749861353970855
0.027271234,0.027271234,0.20912576093103444,0.20537471672148835,0.8854767024591932
0.141281,0.141281,0.14534665417857143,0.20383077893322576,0.019946223037803978
0.078795216,0.078795216,0.2841798278947368,0.1893850611675795,1.0844815880857672
0.001689722,0.001689722,0.069153005483871,0.10324930938980417,0.6534017891506883
0.199618299,0.199618299,0.3884768195714285,0.14349867389636814,1.3160994136281587
1.074714975,1.074714975,0.4531582585454545,0.36189982060670856,-1.7174827978984184
0.436870906,0.436870906,0.31545808489285704,0.1423871741826007,-0.8526949270826899
0.291429498,0.291429498,0.2617214172962962,0.1996174683984452,-0.14882505495162957
0.150488885,0.150488885,0.08884132655000002,0.08034751377481544,-0.7672615561294831
0.580112442,0.580112442,0.5540063818750001,0.4393755541653387,-0.05941627811905105
0.594360115,0.594360115,0.97656339725,0.4083980571522485,0.9358596975585435
0.224499836,0.224499836,0.08829809292857138,0.09833877848575079,-1.3850257768980134
0.039452953,0.039452953,0.1990942591666667,0.21743061848929232,0.7342172288146643
1.59E-6,1.59E-6,0.023962874450000005,0.039050811054739606,0.6135924914955593
0.027669081,0.027669081,0.13027161544,0.1754972438275973,0.5846390074410134
0.025093971,0.025093971,0.5119324603684211,0.4115336115906436,1.182985971635979
1.334133877,1.334133877,0.6360651212307693,0.2821430342080876,-2.474166189247073
0.717253124,0.717253124,0.2581841313478261,0.25303751869686275,-1.8142329051295174
0.822909213,0.822909213,0.7563976936818183,0.3908096647433792,-0.17018903399396665
0.004207081,0.004207081,0.2034854271428571,0.20464186740626822,0.973790694292468
0.059161844,0.059161844,0.11147939484000002,0.059704163091580824,0.8762797790122206
0.256694711,0.256694711,0.10059599595238097,0.12271117571560272,-1.2720823033217104
0.014074574,0.014074574,0.07272416395652173,0.1909060638164478,0.30721700916169997
0.44564167,0.44564167,0.2778995294400001,0.23918352749423963,-0.7013114252361701
0.125019427,0.125019427,0.2173833235,0.15208346347881196,0.6073237312409577
0.084875265,0.084875265,0.13497263845,0.11966543743302485,0.41864530414672835
0.053719136,0.053719136,0.13855175254999993,0.18036166587579078,0.47034726663270787
2.09E-6,2.09E-6,0.0735509130322581,0.11344093191770244,0.6483446652713968
0.019244142,0.019244142,0.02741206509523809,0.027214644365804674,0.30012970169476566
0.094031,0.094031,0.05023511878124998,0.04095516783858512,-1.0693615367750633
0.539,0.539,0.27200705059999997,0.16693428818025616,-1.599389510150846
0.038004955,0.038004955,0.26555470400000003,0.3147670739498459,0.7229147132341331
0.344302289,0.344302289,0.28248436822580636,0.3014700033624066,-0.2050549642906938
0.416392941,0.416392941,0.2424277950769231,0.14371808996497334,-1.2104610210550064
0.008981679,0.008981679,0.04986833836842103,0.055336065988555186,0.738879040965387
0.055801689,0.055801689,0.31057623476190477,0.35278063865724807,0.7221897061347425
0.217595686,0.217595686,0.45252634732,0.418647234141517,0.5611661612950857
0.089158798,0.089158798,0.12849436747619047,0.11196877897973376,0.3513083721606911
0.021697095,0.021697095,0.19799767377272734,0.44215496113661396,0.3987302965447338
0.540286341,0.540286341,0.6161268038500001,0.44505607198948033,0.1704065344193141
0.160340956,0.160340956,0.0811979036153846,0.04942501386575179,-1.601275269230753
1.94341E-4,1.94341E-4,0.0011888299583333337,0.0010071416521470222,0.9874370265724632
0.07143602,0.07143602,0.18427193003846146,0.16523167898469268,0.6828951368878527
1.31668E-4,1.31668E-4,0.046574615529411764,0.0746568089695137,0.6220858910320807
7.02824E-4,7.02824E-4,0.022169937565217394,0.06407925378142247,0.3350087945537379
0.185786979,0.185786979,0.21045876921739132,0.15662242344265892,0.15752399736314845
0.008831211,0.008831211,0.13807368469999998,0.21771054233127482,0.593643616501312
0.216602878,0.216602878,0.29510154770588226,0.3569346305952808,0.21992449870993305
0.524900307,0.524900307,0.35372677516666656,0.14757543379514035,-1.159905327271145
0.006182272,0.006182272,0.25385351,0.23534452616684912,1.0523773041758013
0.365,0.365,0.8146798559,0.7649371855078462,0.5878650749622729
0.220343013,0.220343013,0.1499029653846154,0.21183658712947162,-0.33252068762008813
0.02553619,0.02553619,0.13131432184,0.0781299378568202,1.3538745164990083
0.001368757,0.001368757,0.010421204962962961,0.018611262675404378,0.48639622796395104
0.062528934,0.062528934,0.265354684611111,0.36085171361888124,0.5620750656191379
0.013673064,0.013673064,0.050596485095238106,0.10703916761538716,0.34495243113166985
0.316428584,0.316428584,0.3252843613333335,0.35780813424779906,0.024750072694547622
1.2,1.2,0.5596516959200001,0.5406900185996223,-1.184316858185196
0.930169913,0.930169913,0.31828007194999997,0.3537004156483907,-1.7299664178463172
0.19962406,0.19962406,0.30836801634482763,0.404148680995881,0.26906918532275487
0.003633236,0.003633236,0.13402377508333332,0.2550000311488456,0.5113353849248092
