y,y (observed),out of bag mean,out of bag standard deviation,normalized residual
10.718101553969241,19.756990200742457,9.066927737192058,10.396016541157557,-1.0282844800437476
20.152035880341163,36.47042289040189,25.176485744235606,12.172689299706958,-0.9278095306711043
6.91561420387476,0.9934130023141812,10.641315759600236,12.648406544418949,0.7627761428607106
12.941853448094385,29.088144008660613,13.889448281265427,10.359486743934744,-1.4671282567443504
17.01888247869135,13.62905946377526,15.082719152780026,7.17655755311032,0.2025566823991748
11.645706543344975,5.296566064634094,14.670971151616396,8.225061685063984,1.1397367516410761
17.503200102755013,15.29799128516272,21.432108423072027,18.75487379452694,0.3270678973963221
18.44110850961915,24.202224157975298,21.550229599064547,7.361287979446271,-0.3602623027811824
13.17560882449217,33.833947081514694,13.367624710341792,11.310331443618047,-1.809524546048666
19.781860030609316,19.93469412005426,14.244719178205857,8.054866227413276,-0.7064021650022697
5.478073555100227,-1.6361171437484616,3.496395576959137,12.33563513809571,0.41607202736217763
20.86756131844027,30.309917434351696,20.887739625057616,7.66717631037161,-1.2288980229329576
7.279063347844767,5.464544495649685,9.006242069706177,10.065093747451655,0.3518792435443735
9.638729947474818,17.02120128506523,6.355843654981745,11.966113070787785,-0.891296744982315
15.039763798789327,27.052955677575415,19.00925968494836,13.662009740792262,-0.5887637430538532
12.853967480709768,30.063438057302356,16.8703694538746,7.45157152096613,-1.7705082164624002
17.91460624771775,9.50235282599633,21.215920567794022,7.3293480422336525,1.5981732173586245
12.753494446801183,9.587545404927607,11.488914812920381,11.612941232679889,0.1637284965020012
23.33615043048113,50.08315659414107,21.174449555627337,8.974205829590232,-3.2213108978617804
16.559825699769483,11.579253828562027,15.20989733485562,5.577104209177384,0.6509907956030659
21.642979416973272,26.38390953762685,18.566765068786303,6.383060491741603,-1.224670278302134
15.659431770661097,-5.780652735305953,26.491692072756937,13.180046247861352,2.4485759914006016
23.046716448065602,27.557230415393693,19.662693453957516,6.329908736890404,-1.2471802184804333
19.062211689833696,28.15734624420937,14.36195868728034,10.438658692724351,-1.3215670674762352
12.722852667770226,-1.4293948950111623,10.925565052570985,9.009114905391428,1.3713844342454138
21.15385776530311,37.898046799865156,18.38884146592007,12.081923290100184,-1.6147433538111229
23.78194027449594,19.352207598934676,24.70461024032302,9.442355776542392,0.5668503462541941
